MFI,T9,O8,10-6-6-5-5,-2193.853700,-2189.204447,-4.649253,-0.007447,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T9,O9,5-5-4,-2193.737947,-2189.204447,-4.533500,0.115753,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MOR,T1,O1,12-5-5,-2194.905461,-2190.638668,-4.266793,0.266707,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T1,O2,8-8-5-5,-2194.895956,-2190.638668,-4.257288,0.009505,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T1,O3,8-5-5-5,-2194.864328,-2190.638668,-4.225660,0.031628,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T1,O4,12-5-5-5,-2194.966829,-2190.638668,-4.328161,-0.102501,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T2,O4,12-5-5-5,-2194.874515,-2190.595140,-4.279375,0.048786,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T2,O5,8-5-5,-2194.822457,-2190.595140,-4.227317,0.052058,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T2,O6,5-5-5-5,-2194.661149,-2190.595140,-4.066009,0.161308,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5-5,12-8-8-5-5-5-5-5-4
MOR,T2,O7,12-8-5-5-5,-2194.705711,-2190.595140,-4.110571,-0.044562,17,1.57,2.95,6.45,12.27,12-8-5-5-5-5-5-5,12-8-8-5-5-5-5-5-4
